iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
28,256,0,0.4844,8726,-0.00292,0.52203,0.8677,0.00103,0.0112,1.0074,,0.83694,0.6839,0.6179,0.3627,0.3747,7.6
29,256,0,0.5469,8760,-0.00222,0.51572,0.8722,0.00191,0.0111,1.0090,,0.83718,0.6764,0.6195,0.3576,0.3640,7.8
30,256,0,0.5195,9128,-0.00261,0.51861,0.8693,0.00135,0.0063,1.0085,0.5891,0.81606,0.6845,0.6211,0.3525,0.3548,14.5
31,256,0,0.5273,8949,-0.00193,0.53278,0.8626,0.00150,0.0097,1.0079,,0.82019,0.6862,0.6219,0.3475,0.3446,7.8
32,256,0,0.5469,8939,-0.00280,0.52587,0.8532,0.00079,0.0089,1.0086,,0.83542,0.6788,0.6195,0.3424,0.3849,7.7
33,256,0,0.5586,8885,-0.00113,0.53435,0.8410,0.00079,0.0038,1.0091,,0.82035,0.6846,0.6191,0.3373,0.3711,7.7
34,256,0,0.5703,8931,-0.00352,0.52881,0.8698,0.00223,0.0113,1.0104,,0.84765,0.6769,0.6191,0.3322,0.3836,7.8
35,256,0,0.6055,8486,-0.00423,0.52716,0.8748,0.00262,0.0157,1.0105,,0.82753,0.6827,0.6157,0.3271,0.3978,7.3
36,256,0,0.5469,8672,-0.00279,0.52619,0.8689,0.00165,0.0070,1.0100,,0.83087,0.6803,0.6179,0.3220,0.3993,7.8
37,256,0,0.5898,8830,-0.00157,0.49210,0.8530,0.00120,0.0072,1.0109,,0.84650,0.6706,0.6177,0.3169,0.3680,7.9
38,256,0,0.5156,8739,-0.00230,0.52513,0.8593,0.00074,0.0087,1.0108,,0.83139,0.6820,0.6179,0.3119,0.3576,7.9
39,256,0,0.4492,8940,-0.00215,0.50638,0.8533,0.00085,0.0058,1.0101,,0.80965,0.6887,0.6179,0.3068,0.3516,7.8
40,256,0,0.5293,8735,-0.00163,0.50583,0.8466,0.00130,0.0093,1.0097,0.7514,0.83474,0.6785,0.6185,0.3017,0.3399,14.5
41,256,0,0.5234,8817,-0.00266,0.50871,0.8819,0.00133,0.0138,1.0124,,0.83594,0.6747,0.6191,0.2966,0.3429,7.4
42,256,0,0.5215,8823,-0.00378,0.50877,0.8588,0.00199,0.0175,1.0133,,0.83735,0.6793,0.6189,0.2915,0.3374,7.7
43,256,0,0.6133,8636,-0.00247,0.49767,0.8778,0.00090,0.0086,1.0132,,0.81652,0.6796,0.6169,0.2864,0.3825,7.8
44,256,0,0.5332,8927,-0.00321,0.50188,0.8658,0.00229,0.0086,1.0136,,0.81385,0.6833,0.6153,0.2814,0.3677,7.6
45,256,0,0.5137,8717,-0.00324,0.46855,0.8430,0.00103,0.0149,1.0127,,0.81158,0.6901,0.6179,0.2763,0.3453,7.5
46,256,0,0.5117,8504,-0.00195,0.51087,0.8354,0.00232,0.0165,1.0142,,0.82103,0.6821,0.6199,0.2712,0.3600,7.5
47,256,0,0.5664,8181,-0.00310,0.51019,0.8134,0.00047,0.0096,1.0156,,0.83132,0.6711,0.6211,0.2661,0.3520,7.1
48,256,0,0.5391,8812,-0.00234,0.49978,0.8379,0.00172,0.0092,1.0167,,0.81126,0.6897,0.6171,0.2610,0.3691,7.5
49,256,0,0.5488,8553,-0.00391,0.51096,0.8405,0.00065,0.0194,1.0165,,0.83268,0.6808,0.6145,0.2559,0.3917,7.5
50,256,0,0.5488,8675,-0.00349,0.51452,0.8638,0.00139,0.0152,1.0155,0.6825,0.81841,0.6841,0.6179,0.2508,0.3734,14.5
51,256,0,0.5352,8846,-0.00308,0.51515,0.8380,0.00099,0.0098,1.0143,,0.83547,0.6747,0.6195,0.2458,0.3929,7.6
52,256,0,0.5859,8833,-0.00429,0.52421,0.8534,0.00112,0.0077,1.0150,,0.83391,0.6822,0.6203,0.2407,0.4203,7.7
53,256,0,0.5391,8678,-0.00094,0.49556,0.8223,0.00085,0.0067,1.0154,,0.82548,0.6838,0.6185,0.2356,0.4180,7.5
54,256,0,0.5859,8904,-0.00226,0.51413,0.8335,0.00114,0.0160,1.0169,,0.83635,0.6771,0.6187,0.2305,0.4136,7.8
55,256,0,0.5371,8675,-0.00398,0.52376,0.8331,0.00087,0.0090,1.0175,,0.82744,0.6815,0.6165,0.2254,0.3928,7.7
56,256,0,0.5859,9241,-0.00324,0.51663,0.8578,0.00138,0.0214,1.0184,,0.82366,0.6822,0.6183,0.2203,0.4343,7.9
57,256,0,0.5957,8842,-0.00143,0.51089,0.8471,0.00110,0.0082,1.0173,,0.84026,0.6811,0.6179,0.2153,0.4268,7.5
58,256,0,0.6113,8873,-0.00374,0.51805,0.8348,0.00111,0.0082,1.0179,,0.84260,0.6764,0.6167,0.2102,0.4237,7.8
59,256,0,0.5859,8883,-0.00277,0.53905,0.8423,0.00157,0.0104,1.0178,,0.83173,0.6836,0.6129,0.2051,0.4152,7.8
60,256,0,0.4961,8840,-0.00313,0.52165,0.8445,0.00242,0.0163,1.0172,0.6221,0.81492,0.6902,0.6165,0.2000,0.4166,14.3
